url,name,state,weather
http://www.nps.gov/coro/planyourvisit/weather.htm,Coronado National Memorial,Arizona,"Winter snow covers the Huachuca Mountains

Even though the park shares a border with our southern neighbors, the elevation and the mountain ecosystem keeps Coronado National Memorial relatively cool in the summer, and in the winter... snow! (on rare occasion)

SummerSummers are warm, with daytime temperatures in the 90s F (32-37 C) and low humidity in May, June, and July. The summer rainy season (monsoon) is between late June and early September. Monsoon thunderstorms can cause flash floods. Never drive through a section of road that is flooded -- Turn Around, Don't Drown! Precipitation, including snow, averages about 20 inches (51 cm) per year. 2015 precipitation totals reached nearly 26"" this year!

WinterWinter temperatures often fall below freezing at night, with highs 40-60 F (4-15 C) in December and January."
http://www.nps.gov/cowp/planyourvisit/weather.htm,Cowpens National Battlefield,,
http://www.nps.gov/crla/planyourvisit/weather.htm,Crater Lake National Park,Oregon,"Occasional fog and storms in the summer may limit your view. Winter storms screen the lake up to 50% of the time.

Weather plays a dramatic role at Crater Lake National Park. Winter, especially, shapes the landscape; snow generally begins to accumulate each year in October and doesn't melt in most places until the following June. Summer weather is more predictable, with warm, dry days, blue skies, and cool nights. Nevertheless, there may be days even in August when the lake is completely obscured by clouds and fog. Visitors to Crater Lake National Park should be prepared for any kind of weather, any time of year.

Winter ConditionsFrom October to June, Crater Lake National Park is a snow-covered wilderness. November through April is assuredly snowy with poor visibility and fair to poor driving conditions, but wonderful skiing and snowshoeing opportunities. With snowfall still lingering on the ground in early July, winter defines Crater Lake National Park more than any other season.

Snowfall averages 533 inches (1,350 cm) annually, and by early spring, it is typical to have ten to fifteen feet (4 meters) of snow on the ground. While snowfall is common in the Cascade Mountains, Crater Lake National Park is one of the snowiest areas in the Northwest where regular records are kept. The National Park Service began recording weather information at Crater Lake National Park headquarters in 1926. The winter of 1932-1933 still holds the record for total snowfall in a single season, with 879 inches (2,230 cm). In 1950, Crater Lake set a state record for snowfall in a single calendar year, with 903 inches (2,294 cm).

The most snow ever recorded on the ground at Park Headquarters was 21 feet (6.4 meters), on April 3, 1983. Typical winter temperatures range from a high of about 35°F (2°C) to an overnight low around 19°F (-7°C).

Buildings are often buried by snow during Crater Lake winters.

The major weather patterns at Crater Lake National Park originate in the Pacific Ocean. Storm events originate in the north Pacific and build in strength and moisture content over the ocean. Wind patterns at these northerly latitudes move storms from the ocean to the Pacific Northwest. Over 100 inches (250 cm) of rain falls each year on the Oregon Coast. After crossing the Coast Range, storm clouds descend into the Rogue and Willamette Valleys, dropping about 30 inches (76 cm) of rain. As storms move eastward, the high mountains of the Cascade Range push the cool, moist air to elevations over 10,000 feet (3,000 meters) in many places. As the air rises, it cools further. Water vapor in the air condenses to form clouds, and snow crystals form within them. If there is enough moisture in the clouds, the snow begins to fall. If the temperature is warm enough, the snow melts before it reaches the ground and falls as rain. Crater Lake, like all of the Cascade Range, is shaped by its winter snowfall. If you visit the park in summer, try to imagine 16 feet (5 meters) of snow blanketing everything. Then envision spreading phlox covering the roadsides. Without the snow, there would be no phlox, no streams, and ultimately, no Crater Lake.

Summer ConditionsThe weather in May and June can vary from warm and sunny to snowy and foggy with poor lake visibility. Temperatures may be as high as 65°F (18°C) or as low as freezing.

October usually presents cool but sunny days and brings the start of winter snowfall by mid-month.

Summer thunderstorms occur from June through mid-September, bringing dramatic displays of lightning and high winds. Boat tours, guided walks, and evening programs may be canceled if lightning is present in the park."
http://www.nps.gov/crmo/planyourvisit/weather.htm,Craters Of The Moon National Monument & Preserve,,
http://www.nps.gov/xrds/planyourvisit/weather.htm,Crossroads of the American Revolution National Heritage Area,,
http://www.nps.gov/cuga/planyourvisit/weather.htm,Cumberland Gap National Historical Park,"KY,TN,VA","Summers at Cumberland Gap are hot and humid, with temperatures commonly in the mid to upper 90s. Winters are generally mild with rain and some periods of snow January through March. Temperatures usually range in the 30s and 40s.  Weather can sometimes be unpredictable, especially at higher elevations.If hiking in the backcountry, please remember that temperatures at higher elevations are five to ten degrees cooler. Wear comfortable clothing and footwear appropriate to the season."
http://www.nps.gov/cuis/planyourvisit/weather.htm,Cumberland Island National Seashore,,
http://www.nps.gov/cure/planyourvisit/weather.htm,Curecanti National Recreation Area,Colorado,"CLIMATEWeather can vary greatly throughout the day. Summer daytime temperatures range between 50 to 90F (10 to 32C), nights 40 to 60F (4 to 15C). Winter daytime temperatures range between -20 to +40F (-29 to +4C), nights -30 to +20F (-34 to -7C).

Precipitation is minimal, but afternoon thunderstorms and strong winds are common during the summer. Snow accumulation varies greatly year to year. Layered clothing appropriate for the season is recommended."
http://www.nps.gov/cuva/planyourvisit/weather.htm,Cuyahoga Valley National Park,Ohio,"SpringThe spring season usually brings unpredictable weather. Temperatures can change from 20 to 30 degrees difference in a day.

SummerSummers are hot and humid. The hottest month is typically July, averaging around 84 degrees.

WinterThe northern part of the park generally receive more snow fall during the winter then the south. January is the coldest month averaging 33 degrees."
http://www.nps.gov/cech/planyourvisit/weather.htm,César E. Chávez National Monument,,
http://www.nps.gov/dabe/planyourvisit/weather.htm,David Berger National Memorial,,
http://www.nps.gov/daav/planyourvisit/weather.htm,Dayton Aviation Heritage National Historical Park,Ohio,"Historical Weather Averages The park lies in a humid continental zone with a generally temperate climate. Winters are mildly cold with average temperatures around 39 degrees (F). Summers are hot and humid with an average temperature around 74 degrees (F). Average annual total rainfall is just above 41"". Snowfall in the winter is generally light with an average total snowfall of about 25""."
http://www.nps.gov/deso/planyourvisit/weather.htm,De Soto National Memorial,,
http://www.nps.gov/deva/planyourvisit/weather.htm,Death Valley National Park,"CA,NV","Death Valley is famous as the hottest place on earth and driest place in North America. The world record highest air temperature of 134°F (57°C) was recorded at Furnace Creek on July 10, 1913. Summer temperatures often top 120°F (49°C) in the shade with overnight lows dipping into the 90s°F (mid-30s°C.) Average rainfall is less than 2 inches (5 cm), a fraction of what most deserts receive. Occasional thunderstorms, especially in late summer, can cause flash floods.In contrast to the extremes of summertime, winter and spring are very pleasant. Winter daytime temperatures are mild in the low elevations, with cool nights that only occasionally reach freezing. Higher elevations are cooler than the low valley. Temperatures drop 3 to 5°F (2 to 3°C) with every thousand vertical feet (approx. 300m). Sunny skies are the norm in Death Valley, but winter storms and summer monsoons can bring cloud cover and rain. Wind is common in the desert, especially in the spring. Dust storms can suddenly blow up with approaching cold fronts.  National Weather Service forecast for Death ValleyDeath Valley Morning ReportWhy is Death Valley's climate so extreme?Why so Dry?Winter storms moving inland from the Pacific Ocean must pass over mountain ranges to continue east. As the clouds rise up they cool and the moisture condenses to fall as rain or snow on the western side of the ranges. By the time the clouds reach the mountain's east side they no longer have as much available moisture, creating a dry ""rainshadow"". Four major mountain ranges lie between Death Valley and the ocean, each one adding to an increasingly drier rainshadow effect.Why so Hot?The depth and shape of Death Valley influence its summer temperatures. The valley is a long, narrow basin 282 feet (86 m) below sea level, yet is walled by high, steep mountain ranges. The clear, dry air and sparse plant cover allow sunlight to heat the desert surface. Heat radiates back from the rocks and soil, then becomes trapped in the valley's depths. Summer nights provide little relief as overnight lows may only dip into the 85°F to 95°F (30°C to 35°C) range. Heated air rises, yet is trapped by the high valley walls, is cooled and recycled back down to the valley floor. These pockets of descending air are only slightly cooler than the surrounding hot air. As they descend, they are compressed and heated even more by the low elevation air pressure. These moving masses of super heated air blow through the valley creating extreme high temperatures. How extreme is Death Valley's weather?Record TemperaturesThe hottest air temperature ever recorded in Death Valley (Furnace Creek) was 134°F (57°C) on July 10, 1913. During the heat wave that peaked with that record, five consecutive days reached 129° F (54°C) or above. Death Valley holds the record for the hottest place on earth.Oddly enough, 1913 was also the year that saw Death Valley's coldest temperature. On January 8, the temperature dropped to 15°F (-10°C) at Furnace Creek.Longest summersThe greatest number of consecutive days with a maximum temperature of 100° F or above was 154 days in the summer of 2001. The summer of 1996 had 40 days over 120° F, and 105 days over 110° F. The summer of 1917 had 43 consecutive days with a high temperature of 120° F or above.Dry as a boneNo rain was recorded in the years of 1929 and 1953. The driest stretch on record was only 0.64 inches (1.6cm) of rain over a 40-month period in 1931 to 1934.Weather data was compiled from park and National Weather Service record summaries for the years 1911 through 2007 for Furnace Creek in Death Valley, California."
